key,english,assamese,konkani,gujarati,marathi,meitei,mizo,odia,punjabi,nepali,bengali,kashmiri,ladakhi
ui_0168,Enter your name,"=IFERROR(GOOGLETRANSLATE($B169,""en"",""as""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""gom""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""gu""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""mr""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""mni-Mtei""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""lus""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""or""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""pa""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""ne""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""bn""),$B169)","=IFERROR(GOOGLETRANSLATE($B169,""en"",""ks""),$B169)",=$B169
ui_0169,Erase,"=IFERROR(GOOGLETRANSLATE($B170,""en"",""as""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""gom""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""gu""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""mr""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""mni-Mtei""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""lus""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""or""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""pa""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""ne""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""bn""),$B170)","=IFERROR(GOOGLETRANSLATE($B170,""en"",""ks""),$B170)",=$B170
ui_0170,Eraser,"=IFERROR(GOOGLETRANSLATE($B171,""en"",""as""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""gom""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""gu""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""mr""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""mni-Mtei""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""lus""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""or""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""pa""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""ne""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""bn""),$B171)","=IFERROR(GOOGLETRANSLATE($B171,""en"",""ks""),$B171)",=$B171
ui_0171,Export,"=IFERROR(GOOGLETRANSLATE($B172,""en"",""as""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""gom""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""gu""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""mr""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""mni-Mtei""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""lus""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""or""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""pa""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""ne""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""bn""),$B172)","=IFERROR(GOOGLETRANSLATE($B172,""en"",""ks""),$B172)",=$B172
ui_0172,Export boundary not ready,"=IFERROR(GOOGLETRANSLATE($B173,""en"",""as""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""gom""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""gu""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""mr""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""mni-Mtei""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""lus""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""or""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""pa""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""ne""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""bn""),$B173)","=IFERROR(GOOGLETRANSLATE($B173,""en"",""ks""),$B173)",=$B173
ui_0173,Export is already in progress,"=IFERROR(GOOGLETRANSLATE($B174,""en"",""as""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""gom""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""gu""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""mr""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""mni-Mtei""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""lus""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""or""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""pa""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""ne""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""bn""),$B174)","=IFERROR(GOOGLETRANSLATE($B174,""en"",""ks""),$B174)",=$B174
ui_0174,Exporting poster,"=IFERROR(GOOGLETRANSLATE($B175,""en"",""as""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""gom""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""gu""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""mr""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""mni-Mtei""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""lus""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""or""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""pa""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""ne""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""bn""),$B175)","=IFERROR(GOOGLETRANSLATE($B175,""en"",""ks""),$B175)",=$B175
ui_0175,Father's Day,"=IFERROR(GOOGLETRANSLATE($B176,""en"",""as""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""gom""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""gu""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""mr""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""mni-Mtei""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""lus""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""or""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""pa""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""ne""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""bn""),$B176)","=IFERROR(GOOGLETRANSLATE($B176,""en"",""ks""),$B176)",=$B176
ui_0176,"Features, pricing, designs, ads, and these terms may change over time. Some features may become temporarily unavailable because of technical issues, platform restrictions, or third-party failures. To the extent permitted by law, the app is not liable for indirect loss, data loss, or missed business opportunities.","=IFERROR(GOOGLETRANSLATE($B177,""en"",""as""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""gom""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""gu""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""mr""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""mni-Mtei""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""lus""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""or""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""pa""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""ne""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""bn""),$B177)","=IFERROR(GOOGLETRANSLATE($B177,""en"",""ks""),$B177)",=$B177
ui_0177,File save failed. Please try again.,"=IFERROR(GOOGLETRANSLATE($B178,""en"",""as""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""gom""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""gu""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""mr""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""mni-Mtei""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""lus""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""or""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""pa""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""ne""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""bn""),$B178)","=IFERROR(GOOGLETRANSLATE($B178,""en"",""ks""),$B178)",=$B178
ui_0178,Fill,"=IFERROR(GOOGLETRANSLATE($B179,""en"",""as""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""gom""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""gu""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""mr""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""mni-Mtei""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""lus""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""or""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""pa""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""ne""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""bn""),$B179)","=IFERROR(GOOGLETRANSLATE($B179,""en"",""ks""),$B179)",=$B179
ui_0179,Fill Colors,"=IFERROR(GOOGLETRANSLATE($B180,""en"",""as""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""gom""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""gu""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""mr""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""mni-Mtei""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""lus""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""or""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""pa""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""ne""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""bn""),$B180)","=IFERROR(GOOGLETRANSLATE($B180,""en"",""ks""),$B180)",=$B180
ui_0180,"Finally, the completed poster can be saved or shared.","=IFERROR(GOOGLETRANSLATE($B181,""en"",""as""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""gom""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""gu""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""mr""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""mni-Mtei""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""lus""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""or""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""pa""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""ne""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""bn""),$B181)","=IFERROR(GOOGLETRANSLATE($B181,""en"",""ks""),$B181)",=$B181
ui_0181,"Firebase, Analytics, and Ads","=IFERROR(GOOGLETRANSLATE($B182,""en"",""as""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""gom""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""gu""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""mr""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""mni-Mtei""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""lus""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""or""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""pa""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""ne""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""bn""),$B182)","=IFERROR(GOOGLETRANSLATE($B182,""en"",""ks""),$B182)",=$B182
ui_0182,Font,"=IFERROR(GOOGLETRANSLATE($B183,""en"",""as""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""gom""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""gu""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""mr""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""mni-Mtei""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""lus""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""or""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""pa""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""ne""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""bn""),$B183)","=IFERROR(GOOGLETRANSLATE($B183,""en"",""ks""),$B183)",=$B183
ui_0183,Font Size,"=IFERROR(GOOGLETRANSLATE($B184,""en"",""as""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""gom""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""gu""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""mr""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""mni-Mtei""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""lus""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""or""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""pa""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""ne""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""bn""),$B184)","=IFERROR(GOOGLETRANSLATE($B184,""en"",""ks""),$B184)",=$B184
ui_0184,Fonts,"=IFERROR(GOOGLETRANSLATE($B185,""en"",""as""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""gom""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""gu""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""mr""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""mni-Mtei""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""lus""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""or""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""pa""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""ne""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""bn""),$B185)","=IFERROR(GOOGLETRANSLATE($B185,""en"",""ks""),$B185)",=$B185
ui_0185,"For account security, one account may remain active on only one primary device session at a time. If the same account is activated on another primary device, the previous session may be signed out. This helps reduce account misuse and unauthorized access.","=IFERROR(GOOGLETRANSLATE($B186,""en"",""as""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""gom""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""gu""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""mr""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""mni-Mtei""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""lus""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""or""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""pa""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""ne""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""bn""),$B186)","=IFERROR(GOOGLETRANSLATE($B186,""en"",""ks""),$B186)",=$B186
ui_0186,For updates.,"=IFERROR(GOOGLETRANSLATE($B187,""en"",""as""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""gom""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""gu""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""mr""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""mni-Mtei""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""lus""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""or""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""pa""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""ne""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""bn""),$B187)","=IFERROR(GOOGLETRANSLATE($B187,""en"",""ks""),$B187)",=$B187
ui_0187,Forgot Password,"=IFERROR(GOOGLETRANSLATE($B188,""en"",""as""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""gom""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""gu""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""mr""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""mni-Mtei""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""lus""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""or""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""pa""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""ne""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""bn""),$B188)","=IFERROR(GOOGLETRANSLATE($B188,""en"",""ks""),$B188)",=$B188
ui_0188,Free,"=IFERROR(GOOGLETRANSLATE($B189,""en"",""as""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""gom""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""gu""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""mr""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""mni-Mtei""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""lus""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""or""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""pa""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""ne""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""bn""),$B189)","=IFERROR(GOOGLETRANSLATE($B189,""en"",""ks""),$B189)",=$B189
ui_0189,Friendship Day,"=IFERROR(GOOGLETRANSLATE($B190,""en"",""as""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""gom""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""gu""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""mr""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""mni-Mtei""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""lus""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""or""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""pa""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""ne""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""bn""),$B190)","=IFERROR(GOOGLETRANSLATE($B190,""en"",""ks""),$B190)",=$B190
ui_0190,Front,"=IFERROR(GOOGLETRANSLATE($B191,""en"",""as""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""gom""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""gu""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""mr""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""mni-Mtei""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""lus""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""or""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""pa""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""ne""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""bn""),$B191)","=IFERROR(GOOGLETRANSLATE($B191,""en"",""ks""),$B191)",=$B191
ui_0191,Gallery,"=IFERROR(GOOGLETRANSLATE($B192,""en"",""as""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""gom""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""gu""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""mr""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""mni-Mtei""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""lus""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""or""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""pa""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""ne""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""bn""),$B192)","=IFERROR(GOOGLETRANSLATE($B192,""en"",""ks""),$B192)",=$B192
ui_0192,Gallery permission was denied.,"=IFERROR(GOOGLETRANSLATE($B193,""en"",""as""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""gom""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""gu""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""mr""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""mni-Mtei""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""lus""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""or""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""pa""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""ne""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""bn""),$B193)","=IFERROR(GOOGLETRANSLATE($B193,""en"",""ks""),$B193)",=$B193
ui_0193,Get help and contact support,"=IFERROR(GOOGLETRANSLATE($B194,""en"",""as""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""gom""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""gu""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""mr""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""mni-Mtei""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""lus""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""or""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""pa""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""ne""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""bn""),$B194)","=IFERROR(GOOGLETRANSLATE($B194,""en"",""ks""),$B194)",=$B194
ui_0194,Glow,"=IFERROR(GOOGLETRANSLATE($B195,""en"",""as""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""gom""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""gu""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""mr""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""mni-Mtei""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""lus""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""or""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""pa""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""ne""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""bn""),$B195)","=IFERROR(GOOGLETRANSLATE($B195,""en"",""ks""),$B195)",=$B195
ui_0195,Good Afternoon,"=IFERROR(GOOGLETRANSLATE($B196,""en"",""as""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""gom""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""gu""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""mr""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""mni-Mtei""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""lus""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""or""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""pa""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""ne""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""bn""),$B196)","=IFERROR(GOOGLETRANSLATE($B196,""en"",""ks""),$B196)",=$B196
ui_0196,Good Morning,"=IFERROR(GOOGLETRANSLATE($B197,""en"",""as""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""gom""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""gu""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""mr""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""mni-Mtei""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""lus""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""or""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""pa""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""ne""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""bn""),$B197)","=IFERROR(GOOGLETRANSLATE($B197,""en"",""ks""),$B197)",=$B197
ui_0197,Good Night,"=IFERROR(GOOGLETRANSLATE($B198,""en"",""as""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""gom""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""gu""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""mr""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""mni-Mtei""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""lus""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""or""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""pa""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""ne""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""bn""),$B198)","=IFERROR(GOOGLETRANSLATE($B198,""en"",""ks""),$B198)",=$B198
ui_0198,Google Sign-In failed. Please try again.,"=IFERROR(GOOGLETRANSLATE($B199,""en"",""as""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""gom""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""gu""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""mr""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""mni-Mtei""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""lus""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""or""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""pa""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""ne""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""bn""),$B199)","=IFERROR(GOOGLETRANSLATE($B199,""en"",""ks""),$B199)",=$B199
ui_0199,Google Sign-In is not available on this device right now.,"=IFERROR(GOOGLETRANSLATE($B200,""en"",""as""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""gom""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""gu""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""mr""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""mni-Mtei""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""lus""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""or""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""pa""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""ne""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""bn""),$B200)","=IFERROR(GOOGLETRANSLATE($B200,""en"",""ks""),$B200)",=$B200
